0,7050.48381,(09/12) (Dev Stream) Last Dev Stream 2025 oh my !ama !ficsmascomp,
0,644.0833333333334,Stream Starting Soon,
644.1,3014.103289,State of Dev,
644.1,693.92289,Intro,1
693.92289,815.273154,State of Silksong (Part 1),
815.273154,850.920408,FICSMAS Comp (Part 1),
850.920408,943.64036,State of Silksong (Part 2),
943.64036,1118.02891,No Bug Talk segment this week,
1118.02891,1249.764052,Last proper dev stream of 2025 (Part 1),
1224.536251,1237.982429,Q&A: 1.2 before new year? (Part 1),
1249.764052,1272.367373,Q&A: What about soft news?,
1272.367373,1284.377808,State of Silksong (Part 3),
1284.377808,1337.19904,Q&A: Curved Walls? (Part 1),1
1376.782582,1384.651898,"Q&A: Ore randomisation confirmed, or red herring?",
1384.651898,1412.535947,Q&A: Curved Walls? (Part 2),
1412.535947,1458.385741,State of Silksong (Part 4),
1458.385741,1466.367072,Q&A: Curved Walls? (Part 3),
1466.367072,1472.015247,State of Silksong (Part 5),
1472.556894,1511.961296,Last proper dev stream of 2025 (Part 2),
1511.961296,1586.399643,State of Silksong (Part 6),
1586.399643,1599.428978,Last proper dev stream of 2025 (Part 3),
1599.428978,1641.886948,State of Silksong (Part 7),
1641.886948,2082.927589,State of Dev: Somebody went and did an oopsie,
2083.592874,2298.147207,"Q&A: PC Crossplay with Consoles, maybe or never? (Part 1)",1
2298.147207,2367.329364,Final Fantasy XIV (Part 1),
2367.9514236558257,2385.3130016972027,"Q&A: PC Crossplay with Consoles, maybe or never? (Part 2)",
2385.3130016972027,2408.943337,Final Fantasy XIV (Part 2),
2408.943337,2414.502685,Q&A: More milestones would be cool?,
2418.067962,2425.503817,Q&A: Any updates being planned for Vertical Lifts?,
2425.503817,2433.26729,Final Fantasy XIV (Part 3),
2433.26729,2469.433906,Q&A: Are there any more videos left this year?,
2469.433906,2559.325259,Q&A: How did Coffee Stain Studios come to be?,
2559.325259,2581.629075,Final Fantasy XIV (Part 4),
2581.629075,2787.50411,FICSMAS Comp (Part 2),
