0,894.221,These things are NOT coming in 1.0
0,77.04363333333333,Intro
77.077,567.6337333333333,Things Not Coming in 1.0
77.077,212.17863333333332,Melk
212.21200000000002,317.317,Official Mod Support
317.3503666666667,442.60883333333334,Circular Foundations
442.6422,493.8600333333333,Roads
493.8934,567.6337333333333,Logic Systems
567.6671,649.8158333333333,Things Being Removed
649.8492,756.4557,Endgame Recipe Rebalance
756.4890666666666,805.3378666666666,Outro
805.3712333333333,894.221,Now you can put off setting up Coal Generators for longer
