0,11840.741,Update 8 Launch Stream
0,171.96666666666667,Stream Starting Soon
172,283.3666666666667,Update 8 Teaser
283.3666666666667,1108.296491,Intro
283.3666666666667,384.349483,Intro
384.349483,490.968107,We've been on Experimental for so long
490.968107,534.025372,Cool new things
534.025372,631.265219,Streaming on YouTube & Twitch
534.025372,560.40605,YouTube & Twitch
560.40605,593.139276,Closed Captions
593.139276,631.265219,Plugging Twitch
631.265219,690.732634,Community Highlights returns!
690.732634,707.050294,Finishing off the agenda for the stream
707.050294,725.648314,Snutt's stand-up
725.648314,768.4132567128997,Anti-climactic
768.4132567128997,1016.676346,PSA: Backup your old game versions
768.4132567128997,820.338002,Intro
820.338002,869.75171,Satisfactory is DRM free
869.75171,913.499688,Some caveats
913.499688,1007.390341,Moving forward
1007.390341,1016.676346,Outro
1016.676346,1083.231479,Usually streaming from the Skövde office
1083.231479,1108.296491,Outro
1108.296491,1359.962906,p.s. Mods will break
1360.054039,2231.163912,Merch
1360.054039,1396.825323,Intro
1396.825323,1916.191327,LizardDoggo.com Black Friday Sale
1396.825323,1476.951605,Intro
1477.06465,1652.972388,Recap / Background on Heroic Replicas partnership
1652.972388,1826.69933,Discounts
1826.69933,1887.982744,Coupon Codes
1887.982744,1916.191327,FICSIT Branded DUCT TAPE
1916.191327,2231.163912,Outro
2231.163912,4742.377243,"Blastroid's ""Save Sam"" Game"
2231.163912,2351.814829,Preamble
2351.814829,2496.07344,Intro
2496.07344,3048.029522,Chamber 01
3048.029522,3128.674435,Chamber 02
3128.674435,3439.452559,Chamber 03
3439.452559,3661.368751,Chamber 04
3661.368751,3877.291984,Chamber 05
3661.368751,3834.699929,Solving Chamber 05
3834.699929,3877.291984,Snutt Talk: Snutt discovers half of Oil production Recipes not noticed since Update 3
3877.291984,4357.138832,Chamber 06
4357.138832,4537.445105,Chamber 07
4537.445105,4675.508196,Chamber 08
4675.508196,4742.377243,Behind the scenes
4742.377243,4860.54089,1.5 hours until Update 8 on Early Access
4860.54089,8725.697342,Special Guest: Hannah
4860.54089,5112.8312382644,Intro
5112.8312382644,5142.353302,Q&A: What does Hannah do?
5142.353302,5159.123969,intermission
5159.123969,5271.802204,Snutt & Hannah Talk: Keeping the Story secret
5271.802204,6128.752461,Level Design
5271.802204,5299.383623,Intro
5299.383623,5583.649609,Q&A: Why does Satisfactory use custom level design rather than procedural stuff?
5583.649609,5768.457799,Q&A: What is the biggest hurdle in making Biomes?
5768.457799,6128.752461,Q&A: How does Hannah feel about the World Partitioning system in Unreal Engine 5?
6128.752461,6933.291696,Planned Map Changes
6128.752461,6441.722433,Snutt & Hannah Talk: Update 8 Map Changes
6441.722433,6597.864384,Q&A: How does Hannah feel about where we are with the state of the Map going forward?
6597.864384,6742.264973,Q&A: What do the different colours on the planned Map changes mean?
6742.264973,6894.532268,Q&A: Does Hannah have any news about Paradise Island?
6894.532268,6933.291696,Snutt & Hannah Talk: The planned map changes *might* get updated
6933.291696,8694.892725,Community Highlights
8694.892725,8725.697342,Outro
8725.697342,10072.489516,Closing in on the release
8725.697342,8770.752163,Flipping the build
8770.752163,9490.678985,General Knowledge about the Update
8770.752163,8864.681191,Approach to known issues
8864.681191,9053.940733,Online sub-system issues
9053.940733,9202.581545,Zombie Pioneers
9202.581545,9281.04026,Backup your damn game files
9281.04026,9414.941498,Mods & Update 8
9414.941498,9490.678985,Dedicated Servers
9490.678985,9535.305718,The game is on sale
9535.305718,9554.594138,Gone through all the talking points
9554.594138,9584.523964,Q&A: Console release?
9584.523964,9595.595299,Q&A: How's the puppy?
9595.595299,9623.857765397632,Q&A: Soundtrack?
9637.412759192577,9663.714391,Q&A: Will it rain again?
9666.280783168102,9692.197745,Q&A: Snow Biome?
9692.197745,9785.21217,Q&A: FICSMAS?
9789.178363,9954.312748,Filming on Swedish Beaches
9954.312748,10020.012983,The size of Patch Notes
10020.012983,10072.489516,It's the final countdown
10072.489516,10850.635586,Update 8 Patch Notes Video
10850.635586,11840.741,Update 8 is now on the Early Access branch
10850.635586,10892.605,Intro
10892.605,10922.544677,Q&A: What if the game doesn't update in my Library?
10922.544677,10935.720306,"Q&A: Update 9, when?"
10936.243830038326,11011.391048,Q&A: Any changes with the Update 8 EA version?
11011.532716,11167.805473,Patch Notes video is out
11170.151447,11178.686216,Q&A: Has the Cover Art updated?
11178.686216,11334.392253,Reiterating Known Issues
11334.392253,11342.243502,Q&A: Please make ability to make Slugs out of Power Shards
11342.886987,11376.097636651784,Dedicated Server Version Mismatch
11376.097636651784,11393.380961,Community FYI: I didn't have to redownload the game after switching to Early Access
11393.878725,11504.959669161706,Reiterating issues with Mods
11525.270739,11559.568487,Reiterating Cover Art
11567.061579,11645.918193,Q&A: Is the schedule back to normal now that Update 8 is out?
11646.138238,11669.060946,Q&A: Will there be an official Update 8 trailer?
11670.239808,11762.9,Outro
11762.933333333332,11781.466666666667,End Tag
11781.5,11840.741,Thanks for watching
